comparison,metric,horizon,macro_gain_percent,dataset_wins
transfer_spec_vs_a6,mse,467,-0.6496289342345785,2
transfer_spec_vs_a6,mse,468,-0.651882565015447,2
transfer_spec_vs_a6,mse,469,-0.6544303722383193,2
transfer_spec_vs_a6,mse,470,-0.653795307667222,2
transfer_spec_vs_a6,mse,471,-0.6536335368174573,2
transfer_spec_vs_a6,mse,472,-0.6532352585403767,2
transfer_spec_vs_a6,mse,473,-0.6554120377365469,2
transfer_spec_vs_a6,mse,474,-0.652633830920113,2
transfer_spec_vs_a6,mse,475,-0.6498999449881815,2
transfer_spec_vs_a6,mse,476,-0.6496423078329161,2
transfer_spec_vs_a6,mse,477,-0.6487709493990335,2
transfer_spec_vs_a6,mse,478,-0.6505178477140006,2
transfer_spec_vs_a6,mse,479,-0.6553666783395262,2
transfer_spec_vs_a6,mse,480,-0.6578231331374451,2
transfer_spec_vs_a6,mse,481,-0.6574818227911949,2
transfer_spec_vs_a6,mse,482,-0.6589622848632604,2
transfer_spec_vs_a6,mse,483,-0.6578758651128758,2
transfer_spec_vs_a6,mse,484,-0.6597558234547951,2
transfer_spec_vs_a6,mse,485,-0.6575523204885525,2
transfer_spec_vs_a6,mse,486,-0.65547573710526,2
transfer_spec_vs_a6,mse,487,-0.6538905405292761,2
transfer_spec_vs_a6,mse,488,-0.6542178157695155,2
transfer_spec_vs_a6,mse,489,-0.6560730445740526,2
transfer_spec_vs_a6,mse,490,-0.6548105525218428,2
transfer_spec_vs_a6,mse,491,-0.6610431738454259,2
transfer_spec_vs_a6,mse,492,-0.66222085187855,2
transfer_spec_vs_a6,mse,493,-0.6629167555043258,2
transfer_spec_vs_a6,mse,494,-0.663702823267176,2
transfer_spec_vs_a6,mse,495,-0.6659063844469904,2
transfer_spec_vs_a6,mse,496,-0.6702074536205926,2
transfer_spec_vs_a6,mse,497,-0.6707987446566355,2
transfer_spec_vs_a6,mse,498,-0.671499590439335,2
transfer_spec_vs_a6,mse,499,-0.6765170390475017,2
transfer_spec_vs_a6,mse,500,-0.6772894828555054,2
transfer_spec_vs_a6,mse,501,-0.6774027909882085,2
transfer_spec_vs_a6,mse,502,-0.6813879406779266,2
transfer_spec_vs_a6,mse,503,-0.6846023834329995,2
transfer_spec_vs_a6,mse,504,-0.6860633043894571,2
transfer_spec_vs_a6,mse,505,-0.6855113774388122,2
transfer_spec_vs_a6,mse,506,-0.6822016595701808,2
transfer_spec_vs_a6,mse,507,-0.6834055002932637,2
transfer_spec_vs_a6,mse,508,-0.6809745345563911,2
transfer_spec_vs_a6,mse,509,-0.6786758815500993,2
transfer_spec_vs_a6,mse,510,-0.6795537337205682,2
transfer_spec_vs_a6,mse,511,-0.6806571859828603,2
transfer_spec_vs_a6,mse,512,-0.682422313413833,2
transfer_spec_vs_a6,mse,513,-0.6846040924526253,2
transfer_spec_vs_a6,mse,514,-0.6843351680959198,2
transfer_spec_vs_a6,mse,515,-0.6884208026120398,2
transfer_spec_vs_a6,mse,516,-0.6894669691297728,2
transfer_spec_vs_a6,mse,517,-0.6962511888773903,2
transfer_spec_vs_a6,mse,518,-0.6970620247993042,2
transfer_spec_vs_a6,mse,519,-0.6967906648161937,2
transfer_spec_vs_a6,mse,520,-0.6988016093647809,2
transfer_spec_vs_a6,mse,521,-0.6993305156401974,2
transfer_spec_vs_a6,mse,522,-0.6985118409616131,2
transfer_spec_vs_a6,mse,523,-0.7023138578414945,2
transfer_spec_vs_a6,mse,524,-0.7044025081717686,2
transfer_spec_vs_a6,mse,525,-0.7047531735845736,2
transfer_spec_vs_a6,mse,526,-0.7025485666109965,2
transfer_spec_vs_a6,mse,527,-0.7027934088408139,2
transfer_spec_vs_a6,mse,528,-0.7029638096773438,2
transfer_spec_vs_a6,mse,529,-0.6989649394865816,2
transfer_spec_vs_a6,mse,530,-0.694732294057534,2
transfer_spec_vs_a6,mse,531,-0.6938436547686067,2
transfer_spec_vs_a6,mse,532,-0.6902830011904904,2
transfer_spec_vs_a6,mse,533,-0.6888822320685373,2
transfer_spec_vs_a6,mse,534,-0.6907297602529128,2
transfer_spec_vs_a6,mse,535,-0.6866867057298665,2
transfer_spec_vs_a6,mse,536,-0.6864037079895002,2
transfer_spec_vs_a6,mse,537,-0.6872327529228861,2
transfer_spec_vs_a6,mse,538,-0.6887408377695059,2
transfer_spec_vs_a6,mse,539,-0.6900847920687614,2
transfer_spec_vs_a6,mse,540,-0.6913856009924757,2
transfer_spec_vs_a6,mse,541,-0.6911507163165465,2
transfer_spec_vs_a6,mse,542,-0.6896243624215259,2
transfer_spec_vs_a6,mse,543,-0.692682956438373,2
transfer_spec_vs_a6,mse,544,-0.6934445800171574,2
transfer_spec_vs_a6,mse,545,-0.6969804771115373,2
transfer_spec_vs_a6,mse,546,-0.7016815208460137,2
transfer_spec_vs_a6,mse,547,-0.7036076289842375,2
transfer_spec_vs_a6,mse,548,-0.7037886316299091,2
transfer_spec_vs_a6,mse,549,-0.7052840782578951,2
transfer_spec_vs_a6,mse,550,-0.7075839661264882,2
transfer_spec_vs_a6,mse,551,-0.7079952904825659,2
transfer_spec_vs_a6,mse,552,-0.7056036124541909,2
transfer_spec_vs_a6,mse,553,-0.7028351730977866,2
transfer_spec_vs_a6,mse,554,-0.7027338391794702,2
transfer_spec_vs_a6,mse,555,-0.7032078542722431,2
transfer_spec_vs_a6,mse,556,-0.7007869019665658,2
transfer_spec_vs_a6,mse,557,-0.6951186229036144,2
transfer_spec_vs_a6,mse,558,-0.6930110149691382,2
transfer_spec_vs_a6,mse,559,-0.6924001803133106,2
transfer_spec_vs_a6,mse,560,-0.6902778315411306,2
transfer_spec_vs_a6,mse,561,-0.6898721718496859,2
transfer_spec_vs_a6,mse,562,-0.6919972863821422,2
transfer_spec_vs_a6,mse,563,-0.6970555203178663,2
transfer_spec_vs_a6,mse,564,-0.6973997979871238,2
transfer_spec_vs_a6,mse,565,-0.6985893043351066,2
transfer_spec_vs_a6,mse,566,-0.699066524342542,2
transfer_spec_vs_a6,mse,567,-0.7057260087811978,2
transfer_spec_vs_a6,mse,568,-0.7082817518158735,2
transfer_spec_vs_a6,mse,569,-0.710422795431267,2
transfer_spec_vs_a6,mse,570,-0.7125957270421113,2
transfer_spec_vs_a6,mse,571,-0.7162239137047477,2
transfer_spec_vs_a6,mse,572,-0.719471202394415,2
transfer_spec_vs_a6,mse,573,-0.723229957742999,2
transfer_spec_vs_a6,mse,574,-0.7259573829882648,2
transfer_spec_vs_a6,mse,575,-0.7311502574674433,2
transfer_spec_vs_a6,mse,576,-0.7305907575056403,2
transfer_spec_vs_a6,mse,577,-0.727650845179244,2
transfer_spec_vs_a6,mse,578,-0.7250745305705153,2
transfer_spec_vs_a6,mse,579,-0.7253865023891937,2
transfer_spec_vs_a6,mse,580,-0.7246130760901992,2
transfer_spec_vs_a6,mse,581,-0.7222196607333098,2
transfer_spec_vs_a6,mse,582,-0.7219591036878037,2
transfer_spec_vs_a6,mse,583,-0.7188174173775863,2
transfer_spec_vs_a6,mse,584,-0.7197814833170768,2
transfer_spec_vs_a6,mse,585,-0.7220018368441905,2
transfer_spec_vs_a6,mse,586,-0.7224755990330145,2
transfer_spec_vs_a6,mse,587,-0.7216187736976809,2
transfer_spec_vs_a6,mse,588,-0.7202129381812861,2
transfer_spec_vs_a6,mse,589,-0.7217275465858308,2
transfer_spec_vs_a6,mse,590,-0.7231598828790897,2
transfer_spec_vs_a6,mse,591,-0.7235950075199415,2
transfer_spec_vs_a6,mse,592,-0.7227068888944488,2
transfer_spec_vs_a6,mse,593,-0.7216494595387268,2
transfer_spec_vs_a6,mse,594,-0.7222728491833696,2
transfer_spec_vs_a6,mse,595,-0.7254394906130268,2
transfer_spec_vs_a6,mse,596,-0.7280248084109098,2
transfer_spec_vs_a6,mse,597,-0.7297028434107178,2
transfer_spec_vs_a6,mse,598,-0.731727658034993,2
transfer_spec_vs_a6,mse,599,-0.7345643679941793,2
transfer_spec_vs_a6,mse,600,-0.73221255801178,2
transfer_spec_vs_a6,mse,601,-0.7304615123353853,2
transfer_spec_vs_a6,mse,602,-0.7286514339489703,2
transfer_spec_vs_a6,mse,603,-0.7281765112986927,2
transfer_spec_vs_a6,mse,604,-0.7252939414639981,2
transfer_spec_vs_a6,mse,605,-0.7250919423933411,2
transfer_spec_vs_a6,mse,606,-0.7219113684718059,2
transfer_spec_vs_a6,mse,607,-0.722925093847353,2
transfer_spec_vs_a6,mse,608,-0.7212966857550507,2
transfer_spec_vs_a6,mse,609,-0.7189103152843557,2
transfer_spec_vs_a6,mse,610,-0.7184727107472155,2
transfer_spec_vs_a6,mse,611,-0.7213697371871564,2
transfer_spec_vs_a6,mse,612,-0.719565893027998,2
transfer_spec_vs_a6,mse,613,-0.7194421638210424,2
transfer_spec_vs_a6,mse,614,-0.7204595737887343,2
transfer_spec_vs_a6,mse,615,-0.7193108364560441,2
transfer_spec_vs_a6,mse,616,-0.7197696125132147,2
transfer_spec_vs_a6,mse,617,-0.7220966581527466,2
transfer_spec_vs_a6,mse,618,-0.7220598079825469,2
transfer_spec_vs_a6,mse,619,-0.7230880118176697,2
transfer_spec_vs_a6,mse,620,-0.7262453349380205,2
transfer_spec_vs_a6,mse,621,-0.729044972670787,2
transfer_spec_vs_a6,mse,622,-0.7307405668035605,2
transfer_spec_vs_a6,mse,623,-0.7312398062789605,2
transfer_spec_vs_a6,mse,624,-0.7314768965141072,2
transfer_spec_vs_a6,mse,625,-0.7299536241612414,2
transfer_spec_vs_a6,mse,626,-0.7327214621858547,2
transfer_spec_vs_a6,mse,627,-0.729000317364159,2
transfer_spec_vs_a6,mse,628,-0.725106469969512,2
transfer_spec_vs_a6,mse,629,-0.723952899230218,2
transfer_spec_vs_a6,mse,630,-0.7227172434234586,2
transfer_spec_vs_a6,mse,631,-0.7226908287439282,2
transfer_spec_vs_a6,mse,632,-0.720839307141119,2
transfer_spec_vs_a6,mse,633,-0.71841590695644,2
transfer_spec_vs_a6,mse,634,-0.7203282075612827,2
transfer_spec_vs_a6,mse,635,-0.718863836627055,2
transfer_spec_vs_a6,mse,636,-0.7210549477505479,2
transfer_spec_vs_a6,mse,637,-0.7221714356125353,2
transfer_spec_vs_a6,mse,638,-0.7219561668481456,2
transfer_spec_vs_a6,mse,639,-0.7221725519682898,2
transfer_spec_vs_a6,mse,640,-0.7256130042774478,2
transfer_spec_vs_a6,mse,641,-0.7267029279084314,2
transfer_spec_vs_a6,mse,642,-0.7280743550221969,2
transfer_spec_vs_a6,mse,643,-0.7306858059881716,2
transfer_spec_vs_a6,mse,644,-0.7383434285136192,2
transfer_spec_vs_a6,mse,645,-0.7431179107831909,2
transfer_spec_vs_a6,mse,646,-0.743916186004554,2
transfer_spec_vs_a6,mse,647,-0.7438479059327219,2
transfer_spec_vs_a6,mse,648,-0.7441688304179217,2
transfer_spec_vs_a6,mse,649,-0.7463399264194304,2
transfer_spec_vs_a6,mse,650,-0.749201572747884,2
transfer_spec_vs_a6,mse,651,-0.7497358325390224,2
transfer_spec_vs_a6,mse,652,-0.748893856735664,2
transfer_spec_vs_a6,mse,653,-0.7464561863267472,2
transfer_spec_vs_a6,mse,654,-0.7441234951593367,2
transfer_spec_vs_a6,mse,655,-0.7452754345933421,2
transfer_spec_vs_a6,mse,656,-0.7438117076206741,2
transfer_spec_vs_a6,mse,657,-0.7446924759273932,2
transfer_spec_vs_a6,mse,658,-0.7440898031450227,2
transfer_spec_vs_a6,mse,659,-0.7447106243909318,2
transfer_spec_vs_a6,mse,660,-0.7472466913080678,2
transfer_spec_vs_a6,mse,661,-0.7454144275432406,2
transfer_spec_vs_a6,mse,662,-0.74527146484487,2
transfer_spec_vs_a6,mse,663,-0.7486599710967412,2
transfer_spec_vs_a6,mse,664,-0.7492783083297194,2
transfer_spec_vs_a6,mse,665,-0.749857132140257,2
transfer_spec_vs_a6,mse,666,-0.7494086566094404,2
transfer_spec_vs_a6,mse,667,-0.7526844171950398,2
transfer_spec_vs_a6,mse,668,-0.7535402889317466,2
transfer_spec_vs_a6,mse,669,-0.7536998750498292,2
transfer_spec_vs_a6,mse,670,-0.7554434853665315,2
transfer_spec_vs_a6,mse,671,-0.7546150789985773,2
transfer_spec_vs_a6,mse,672,-0.754090641562748,2
transfer_spec_vs_a6,mse,673,-0.7556046885442824,2
transfer_spec_vs_a6,mse,674,-0.755044207661395,2
transfer_spec_vs_a6,mse,675,-0.7533162063879661,2
transfer_spec_vs_a6,mse,676,-0.7517284515350786,2
transfer_spec_vs_a6,mse,677,-0.747955713002959,2
transfer_spec_vs_a6,mse,678,-0.7466878963760482,2
transfer_spec_vs_a6,mse,679,-0.7446341587034189,2
transfer_spec_vs_a6,mse,680,-0.7425893143167595,2
transfer_spec_vs_a6,mse,681,-0.7437294864775157,2
transfer_spec_vs_a6,mse,682,-0.7429679104428488,2
transfer_spec_vs_a6,mse,683,-0.7428507545779639,2
transfer_spec_vs_a6,mse,684,-0.7412723252156561,2
transfer_spec_vs_a6,mse,685,-0.7417926094363936,2
transfer_spec_vs_a6,mse,686,-0.7444346921478195,2
transfer_spec_vs_a6,mse,687,-0.74061052205318,2
transfer_spec_vs_a6,mse,688,-0.7395805154047497,2
transfer_spec_vs_a6,mse,689,-0.7387349036823521,2
transfer_spec_vs_a6,mse,690,-0.7385482966157131,2
transfer_spec_vs_a6,mse,691,-0.7401081806068155,2
transfer_spec_vs_a6,mse,692,-0.7403077770702837,2
transfer_spec_vs_a6,mse,693,-0.7392724923549276,2
transfer_spec_vs_a6,mse,694,-0.7406736821739535,2
transfer_spec_vs_a6,mse,695,-0.7442803492950678,2
transfer_spec_vs_a6,mse,696,-0.7418205452043769,2
transfer_spec_vs_a6,mse,697,-0.7441791475453585,2
transfer_spec_vs_a6,mse,698,-0.7447916884474903,2
transfer_spec_vs_a6,mse,699,-0.7432597357985338,2
transfer_spec_vs_a6,mse,700,-0.7420801191481186,2
transfer_spec_vs_a6,mse,701,-0.7426114698288333,2
transfer_spec_vs_a6,mse,702,-0.7405526271804552,2
transfer_spec_vs_a6,mse,703,-0.7410547173754312,2
transfer_spec_vs_a6,mse,704,-0.740940086409303,2
transfer_spec_vs_a6,mse,705,-0.7409400175395664,2
transfer_spec_vs_a6,mse,706,-0.7404529320165154,2
transfer_spec_vs_a6,mse,707,-0.7415374532340269,2
transfer_spec_vs_a6,mse,708,-0.7418872037847568,2
transfer_spec_vs_a6,mse,709,-0.7420602562429157,2
transfer_spec_vs_a6,mse,710,-0.7430435766077736,2
transfer_spec_vs_a6,mse,711,-0.746647945868848,2
transfer_spec_vs_a6,mse,712,-0.7480041139789395,2
transfer_spec_vs_a6,mse,713,-0.7499532989802149,2
transfer_spec_vs_a6,mse,714,-0.751784601851091,2
transfer_spec_vs_a6,mse,715,-0.7538174107643614,2
transfer_spec_vs_a6,mse,716,-0.7562057835933533,2
transfer_spec_vs_a6,mse,717,-0.7573233264694634,2
transfer_spec_vs_a6,mse,718,-0.7587192652111052,2
transfer_spec_vs_a6,mse,719,-0.7618597743719335,2
transfer_spec_vs_a6,mse,720,-0.7624355810249095,2
transfer_spec_vs_a6,mae,1,2.7994046389894245,3
transfer_spec_vs_a6,mae,2,1.0679284631234,2
transfer_spec_vs_a6,mae,3,0.09046362991768753,2
transfer_spec_vs_a6,mae,4,-0.13287212914294466,2
transfer_spec_vs_a6,mae,5,-0.21079828076427054,2
transfer_spec_vs_a6,mae,6,-0.43214313339375865,2
transfer_spec_vs_a6,mae,7,-0.5273430941919854,2
transfer_spec_vs_a6,mae,8,-0.6966726447928884,2
transfer_spec_vs_a6,mae,9,-0.8035271588939108,2
transfer_spec_vs_a6,mae,10,-0.7637841730138706,2
transfer_spec_vs_a6,mae,11,-0.7257891019326657,2
transfer_spec_vs_a6,mae,12,-0.7738120638734358,2
transfer_spec_vs_a6,mae,13,-0.7993267103429358,2
transfer_spec_vs_a6,mae,14,-0.8363301963118519,2
transfer_spec_vs_a6,mae,15,-0.8473405873471629,2
transfer_spec_vs_a6,mae,16,-0.8846641282415457,2
transfer_spec_vs_a6,mae,17,-0.8907289822277731,1
transfer_spec_vs_a6,mae,18,-0.8899889734414379,1
transfer_spec_vs_a6,mae,19,-0.9025576659795398,1
transfer_spec_vs_a6,mae,20,-0.9093913429664702,1
transfer_spec_vs_a6,mae,21,-0.888281976699572,1
transfer_spec_vs_a6,mae,22,-0.9002808399100859,1
transfer_spec_vs_a6,mae,23,-0.9026746712559164,1
transfer_spec_vs_a6,mae,24,-0.9078073278849574,1
transfer_spec_vs_a6,mae,25,-0.8923896036668011,1
transfer_spec_vs_a6,mae,26,-0.9038395892148454,1
transfer_spec_vs_a6,mae,27,-0.899079841313295,1
transfer_spec_vs_a6,mae,28,-0.8983151227832931,1
transfer_spec_vs_a6,mae,29,-0.8988043914848731,1
transfer_spec_vs_a6,mae,30,-0.8884263657049152,1
transfer_spec_vs_a6,mae,31,-0.9100083508345924,1
transfer_spec_vs_a6,mae,32,-0.9024600557689322,1
transfer_spec_vs_a6,mae,33,-0.8956144953600464,1
transfer_spec_vs_a6,mae,34,-0.9082005885639255,1
transfer_spec_vs_a6,mae,35,-0.9139879922694871,1
transfer_spec_vs_a6,mae,36,-0.9152063036192448,1
transfer_spec_vs_a6,mae,37,-0.9030044257986702,1
transfer_spec_vs_a6,mae,38,-0.895756387556097,1
transfer_spec_vs_a6,mae,39,-0.888542876369165,1
transfer_spec_vs_a6,mae,40,-0.9043491792780922,1
transfer_spec_vs_a6,mae,41,-0.9071633863402018,1
transfer_spec_vs_a6,mae,42,-0.9002419409548579,1
transfer_spec_vs_a6,mae,43,-0.8995021120565405,1
transfer_spec_vs_a6,mae,44,-0.8996630689932661,1
transfer_spec_vs_a6,mae,45,-0.8979890949145508,1
transfer_spec_vs_a6,mae,46,-0.8959449969382516,1
transfer_spec_vs_a6,mae,47,-0.894494888769024,1
transfer_spec_vs_a6,mae,48,-0.9123245794525947,1
transfer_spec_vs_a6,mae,49,-0.9085779784810222,1
transfer_spec_vs_a6,mae,50,-0.896131520896899,1
transfer_spec_vs_a6,mae,51,-0.8817632339438397,1
transfer_spec_vs_a6,mae,52,-0.8585536331661303,1
transfer_spec_vs_a6,mae,53,-0.8284847003621088,1
transfer_spec_vs_a6,mae,54,-0.8197359333539467,1
transfer_spec_vs_a6,mae,55,-0.818350711694471,1
transfer_spec_vs_a6,mae,56,-0.8105010560533632,1
transfer_spec_vs_a6,mae,57,-0.7998643830168728,1
transfer_spec_vs_a6,mae,58,-0.7870216792648344,1
transfer_spec_vs_a6,mae,59,-0.7852564563155218,1
transfer_spec_vs_a6,mae,60,-0.7672200396377815,1
transfer_spec_vs_a6,mae,61,-0.7586013304346806,1
transfer_spec_vs_a6,mae,62,-0.7536966687035562,1
transfer_spec_vs_a6,mae,63,-0.737633373597395,1
transfer_spec_vs_a6,mae,64,-0.7514613070340403,1
transfer_spec_vs_a6,mae,65,-0.7399543149609156,1
transfer_spec_vs_a6,mae,66,-0.7436762191253088,1
transfer_spec_vs_a6,mae,67,-0.7353558023540785,1
transfer_spec_vs_a6,mae,68,-0.7288285451423904,1
transfer_spec_vs_a6,mae,69,-0.7325156815906286,1
transfer_spec_vs_a6,mae,70,-0.7268166327237879,1
transfer_spec_vs_a6,mae,71,-0.7290733430088503,1
transfer_spec_vs_a6,mae,72,-0.7275459198307188,1
transfer_spec_vs_a6,mae,73,-0.7181288995987778,1
transfer_spec_vs_a6,mae,74,-0.7128472994646073,1
transfer_spec_vs_a6,mae,75,-0.7045798766702838,1
transfer_spec_vs_a6,mae,76,-0.6960437263831998,1
transfer_spec_vs_a6,mae,77,-0.6989566011293769,1
transfer_spec_vs_a6,mae,78,-0.6989774433396678,1
transfer_spec_vs_a6,mae,79,-0.7018819055841585,1
transfer_spec_vs_a6,mae,80,-0.6970473923721565,1
transfer_spec_vs_a6,mae,81,-0.6990001370197851,1
transfer_spec_vs_a6,mae,82,-0.6995229354877619,1
transfer_spec_vs_a6,mae,83,-0.6991936566226964,1
transfer_spec_vs_a6,mae,84,-0.6988108641634927,1
transfer_spec_vs_a6,mae,85,-0.6971402238032565,1
transfer_spec_vs_a6,mae,86,-0.6912445205476581,1
transfer_spec_vs_a6,mae,87,-0.6874326357299188,1
transfer_spec_vs_a6,mae,88,-0.6872512796621777,1
transfer_spec_vs_a6,mae,89,-0.6956217116985819,1
transfer_spec_vs_a6,mae,90,-0.7119918271486503,1
transfer_spec_vs_a6,mae,91,-0.7191812653156227,1
transfer_spec_vs_a6,mae,92,-0.721942089829537,1
transfer_spec_vs_a6,mae,93,-0.7289531267546034,1
transfer_spec_vs_a6,mae,94,-0.7427340887795641,1
transfer_spec_vs_a6,mae,95,-0.7548803313985619,1
transfer_spec_vs_a6,mae,96,-0.7521294406667867,1
transfer_spec_vs_a6,mae,97,-0.7603546783501569,1
transfer_spec_vs_a6,mae,98,-0.7653418068328754,1
transfer_spec_vs_a6,mae,99,-0.7595427601915206,1
transfer_spec_vs_a6,mae,100,-0.7569936260970467,1
transfer_spec_vs_a6,mae,101,-0.7581009917022907,1
transfer_spec_vs_a6,mae,102,-0.7475014267844737,1
transfer_spec_vs_a6,mae,103,-0.738847534952034,1
transfer_spec_vs_a6,mae,104,-0.7422838240391227,1
transfer_spec_vs_a6,mae,105,-0.7411133213439802,1
transfer_spec_vs_a6,mae,106,-0.7365056782082235,1
transfer_spec_vs_a6,mae,107,-0.7408881197397532,1
transfer_spec_vs_a6,mae,108,-0.7380446968708498,1
transfer_spec_vs_a6,mae,109,-0.7479433898892518,1
transfer_spec_vs_a6,mae,110,-0.7547442137575522,1
transfer_spec_vs_a6,mae,111,-0.7664373197495977,1
transfer_spec_vs_a6,mae,112,-0.7675146645689734,1
transfer_spec_vs_a6,mae,113,-0.7702512143480233,1
transfer_spec_vs_a6,mae,114,-0.779146130068491,1
transfer_spec_vs_a6,mae,115,-0.7780544751998919,1
transfer_spec_vs_a6,mae,116,-0.7844256274894357,1
transfer_spec_vs_a6,mae,117,-0.777900954075037,1
transfer_spec_vs_a6,mae,118,-0.787915194361799,1
transfer_spec_vs_a6,mae,119,-0.7868565099142844,1
transfer_spec_vs_a6,mae,120,-0.7812015753702339,1
transfer_spec_vs_a6,mae,121,-0.7767623158315295,1
transfer_spec_vs_a6,mae,122,-0.7748641837649006,1
transfer_spec_vs_a6,mae,123,-0.7652474862862024,1
transfer_spec_vs_a6,mae,124,-0.7644238019257199,1
transfer_spec_vs_a6,mae,125,-0.7596405071457979,1
transfer_spec_vs_a6,mae,126,-0.7593239832086041,1
transfer_spec_vs_a6,mae,127,-0.7656449955805833,1
transfer_spec_vs_a6,mae,128,-0.76496337604679,0
transfer_spec_vs_a6,mae,129,-0.7630235589564327,0
transfer_spec_vs_a6,mae,130,-0.7648287804667353,0
transfer_spec_vs_a6,mae,131,-0.7634470614350697,0
transfer_spec_vs_a6,mae,132,-0.7615323735812973,0
transfer_spec_vs_a6,mae,133,-0.7608745991230403,0
transfer_spec_vs_a6,mae,134,-0.7590668538077372,0
transfer_spec_vs_a6,mae,135,-0.7649324443750372,0
transfer_spec_vs_a6,mae,136,-0.7732428288996962,0
transfer_spec_vs_a6,mae,137,-0.7816104160363491,0
transfer_spec_vs_a6,mae,138,-0.7809585217500503,0
transfer_spec_vs_a6,mae,139,-0.7785334507152042,0
transfer_spec_vs_a6,mae,140,-0.7804569150244411,0
transfer_spec_vs_a6,mae,141,-0.7826393511881902,0
transfer_spec_vs_a6,mae,142,-0.7777499076935435,0
transfer_spec_vs_a6,mae,143,-0.7876305847092668,0
transfer_spec_vs_a6,mae,144,-0.7918962080907477,0
transfer_spec_vs_a6,mae,145,-0.7903596534197499,0
transfer_spec_vs_a6,mae,146,-0.7833880204882071,0
transfer_spec_vs_a6,mae,147,-0.7784373788001542,0
transfer_spec_vs_a6,mae,148,-0.7659027630049708,0
transfer_spec_vs_a6,mae,149,-0.7595930048278143,0
transfer_spec_vs_a6,mae,150,-0.7569261199695454,0
transfer_spec_vs_a6,mae,151,-0.7493016079481896,0
transfer_spec_vs_a6,mae,152,-0.7419538719106678,0
transfer_spec_vs_a6,mae,153,-0.7379462182241436,0
transfer_spec_vs_a6,mae,154,-0.7321707643608821,0
transfer_spec_vs_a6,mae,155,-0.730689437446963,0
transfer_spec_vs_a6,mae,156,-0.7270115625037521,0
transfer_spec_vs_a6,mae,157,-0.7198719256556041,0
transfer_spec_vs_a6,mae,158,-0.7197686147901994,0
transfer_spec_vs_a6,mae,159,-0.7198074501082186,0
transfer_spec_vs_a6,mae,160,-0.7147275569404865,0
transfer_spec_vs_a6,mae,161,-0.715098835208936,0
transfer_spec_vs_a6,mae,162,-0.7135678306794624,0
transfer_spec_vs_a6,mae,163,-0.7087304910159009,0
transfer_spec_vs_a6,mae,164,-0.7171766585376105,0
transfer_spec_vs_a6,mae,165,-0.7121868995160519,0
transfer_spec_vs_a6,mae,166,-0.712776036817746,0
transfer_spec_vs_a6,mae,167,-0.7086954332603934,0
transfer_spec_vs_a6,mae,168,-0.7111997211326426,1
transfer_spec_vs_a6,mae,169,-0.7081252415842343,1
transfer_spec_vs_a6,mae,170,-0.7037043985021052,1
transfer_spec_vs_a6,mae,171,-0.6966592670953009,1
transfer_spec_vs_a6,mae,172,-0.684023927132007,1
transfer_spec_vs_a6,mae,173,-0.6769461689177914,1
transfer_spec_vs_a6,mae,174,-0.6667319351856205,2
transfer_spec_vs_a6,mae,175,-0.6558285399029562,2
transfer_spec_vs_a6,mae,176,-0.6493684694191582,2
transfer_spec_vs_a6,mae,177,-0.6414456130645263,1
transfer_spec_vs_a6,mae,178,-0.6389096705812003,2
transfer_spec_vs_a6,mae,179,-0.6295486357866187,2
transfer_spec_vs_a6,mae,180,-0.6283013797184744,2
transfer_spec_vs_a6,mae,181,-0.6218573267110683,2
transfer_spec_vs_a6,mae,182,-0.6232445413486531,2
transfer_spec_vs_a6,mae,183,-0.6224970347854963,2
transfer_spec_vs_a6,mae,184,-0.6175517057933355,2
transfer_spec_vs_a6,mae,185,-0.6164998556971502,1
transfer_spec_vs_a6,mae,186,-0.6205819882695796,1
