dataset,batch_index,checkpoint_loaded,left_group,right_group,parameter_group,gradient_cosine
Weather,5,False,late_337_720,middle_193_336,all_shared,0.6903865337371826
Weather,5,False,late_337_720,middle_193_336,encoder,0.7653953433036804
Weather,5,False,late_337_720,middle_193_336,readout_head,0.6836063861846924
Weather,5,False,late_337_720,middle_193_336,target_path,0.7052569389343262
Weather,5,False,late_337_720,middle_97_192,all_shared,0.022989246994256973
Weather,5,False,late_337_720,middle_97_192,encoder,-0.24288535118103027
Weather,5,False,late_337_720,middle_97_192,readout_head,0.048742152750492096
Weather,5,False,late_337_720,middle_97_192,target_path,-0.20701734721660614
Weather,5,False,late_337_720,noisy_hard,all_shared,0.07973148673772812
Weather,5,False,late_337_720,noisy_hard,encoder,-0.2534334361553192
Weather,5,False,late_337_720,noisy_hard,readout_head,0.10915307700634003
Weather,5,False,late_337_720,noisy_hard,target_path,-0.11021071672439575
Weather,5,False,late_337_720,predictable_easy,all_shared,0.8371512293815613
Weather,5,False,late_337_720,predictable_easy,encoder,0.8473695516586304
Weather,5,False,late_337_720,predictable_easy,readout_head,0.8344138860702515
Weather,5,False,late_337_720,predictable_easy,target_path,0.8802987337112427
Weather,5,False,learnable_hard,middle_193_336,all_shared,0.48160284757614136
Weather,5,False,learnable_hard,middle_193_336,encoder,0.7176904082298279
Weather,5,False,learnable_hard,middle_193_336,readout_head,0.4559551775455475
Weather,5,False,learnable_hard,middle_193_336,target_path,0.6439505219459534
Weather,5,False,learnable_hard,middle_97_192,all_shared,-0.21910519897937775
Weather,5,False,learnable_hard,middle_97_192,encoder,-0.3023039698600769
Weather,5,False,learnable_hard,middle_97_192,readout_head,-0.21518056094646454
Weather,5,False,learnable_hard,middle_97_192,target_path,-0.18587948381900787
Weather,5,False,learnable_hard,noisy_hard,all_shared,-0.23339088261127472
Weather,5,False,learnable_hard,noisy_hard,encoder,-0.382319837808609
Weather,5,False,learnable_hard,noisy_hard,readout_head,-0.22650104761123657
Weather,5,False,learnable_hard,noisy_hard,target_path,-0.15361295640468597
Weather,5,False,learnable_hard,predictable_easy,all_shared,0.3146771788597107
Weather,5,False,learnable_hard,predictable_easy,encoder,0.645935595035553
Weather,5,False,learnable_hard,predictable_easy,readout_head,0.2773655652999878
Weather,5,False,learnable_hard,predictable_easy,target_path,0.5053955912590027
Weather,5,False,middle_193_336,middle_97_192,all_shared,0.14787428081035614
Weather,5,False,middle_193_336,middle_97_192,encoder,-0.03461072966456413
Weather,5,False,middle_193_336,middle_97_192,readout_head,0.16596433520317078
Weather,5,False,middle_193_336,middle_97_192,target_path,-0.050810232758522034
Weather,5,False,middle_193_336,noisy_hard,all_shared,0.2032475471496582
Weather,5,False,middle_193_336,noisy_hard,encoder,-0.04868499934673309
Weather,5,False,middle_193_336,noisy_hard,readout_head,0.22108404338359833
Weather,5,False,middle_193_336,noisy_hard,target_path,0.17651785910129547
Weather,5,False,middle_193_336,predictable_easy,all_shared,0.8036085963249207
Weather,5,False,middle_193_336,predictable_easy,encoder,0.8559141755104065
Weather,5,False,middle_193_336,predictable_easy,readout_head,0.8026847839355469
Weather,5,False,middle_193_336,predictable_easy,target_path,0.7377293109893799
Weather,5,False,middle_97_192,noisy_hard,all_shared,0.9552400708198547
Weather,5,False,middle_97_192,noisy_hard,encoder,0.9353653788566589
Weather,5,False,middle_97_192,noisy_hard,readout_head,0.9586270451545715
Weather,5,False,middle_97_192,noisy_hard,target_path,0.8046749234199524
Weather,5,False,middle_97_192,predictable_easy,all_shared,0.21684382855892181
Weather,5,False,middle_97_192,predictable_easy,encoder,0.038014110177755356
Weather,5,False,middle_97_192,predictable_easy,readout_head,0.23510554432868958
Weather,5,False,middle_97_192,predictable_easy,target_path,0.06804684549570084
Weather,5,False,noisy_hard,predictable_easy,all_shared,0.18511073291301727
Weather,5,False,noisy_hard,predictable_easy,encoder,-0.07570596784353256
Weather,5,False,noisy_hard,predictable_easy,readout_head,0.20820872485637665
Weather,5,False,noisy_hard,predictable_easy,target_path,0.06181718036532402
Weather,6,False,early_1_96,full_1_720,all_shared,0.17485365271568298
Weather,6,False,early_1_96,full_1_720,encoder,0.1101875901222229
Weather,6,False,early_1_96,full_1_720,readout_head,0.17107579112052917
Weather,6,False,early_1_96,full_1_720,target_path,0.44878438115119934
Weather,6,False,early_1_96,late_337_720,all_shared,-0.25781551003456116
Weather,6,False,early_1_96,late_337_720,encoder,-0.32878559827804565
Weather,6,False,early_1_96,late_337_720,readout_head,-0.2669668197631836
Weather,6,False,early_1_96,late_337_720,target_path,0.19463831186294556
Weather,6,False,early_1_96,learnable_hard,all_shared,0.5809988379478455
Weather,6,False,early_1_96,learnable_hard,encoder,0.6385768055915833
Weather,6,False,early_1_96,learnable_hard,readout_head,0.5750939846038818
Weather,6,False,early_1_96,learnable_hard,target_path,0.6942476630210876
Weather,6,False,early_1_96,middle_193_336,all_shared,0.13527944684028625
Weather,6,False,early_1_96,middle_193_336,encoder,0.16141901910305023
Weather,6,False,early_1_96,middle_193_336,readout_head,0.13063852488994598
Weather,6,False,early_1_96,middle_193_336,target_path,0.2170041799545288
Weather,6,False,early_1_96,middle_97_192,all_shared,0.2095145583152771
Weather,6,False,early_1_96,middle_97_192,encoder,0.39243629574775696
Weather,6,False,early_1_96,middle_97_192,readout_head,0.1918485462665558
Weather,6,False,early_1_96,middle_97_192,target_path,0.380585253238678
Weather,6,False,early_1_96,noisy_hard,all_shared,0.6365318894386292
Weather,6,False,early_1_96,noisy_hard,encoder,0.5717604756355286
Weather,6,False,early_1_96,noisy_hard,readout_head,0.640943169593811
Weather,6,False,early_1_96,noisy_hard,target_path,0.6743105053901672
Weather,6,False,early_1_96,predictable_easy,all_shared,-0.223872572183609
Weather,6,False,early_1_96,predictable_easy,encoder,-0.21149364113807678
Weather,6,False,early_1_96,predictable_easy,readout_head,-0.23966136574745178
Weather,6,False,early_1_96,predictable_easy,target_path,0.19396287202835083
Weather,6,False,full_1_720,late_337_720,all_shared,0.8503162860870361
Weather,6,False,full_1_720,late_337_720,encoder,0.8778778910636902
Weather,6,False,full_1_720,late_337_720,readout_head,0.8430510759353638
Weather,6,False,full_1_720,late_337_720,target_path,0.937563419342041
Weather,6,False,full_1_720,learnable_hard,all_shared,-0.2972167432308197
Weather,6,False,full_1_720,learnable_hard,encoder,-0.45664364099502563
Weather,6,False,full_1_720,learnable_hard,readout_head,-0.293498158454895
Weather,6,False,full_1_720,learnable_hard,target_path,-0.0773375928401947
Weather,6,False,full_1_720,middle_193_336,all_shared,0.7306264638900757
Weather,6,False,full_1_720,middle_193_336,encoder,0.789368212223053
Weather,6,False,full_1_720,middle_193_336,readout_head,0.7285338640213013
Weather,6,False,full_1_720,middle_193_336,target_path,0.6986729502677917
Weather,6,False,full_1_720,middle_97_192,all_shared,0.5896394848823547
Weather,6,False,full_1_720,middle_97_192,encoder,0.6957115530967712
Weather,6,False,full_1_720,middle_97_192,readout_head,0.5787262916564941
Weather,6,False,full_1_720,middle_97_192,target_path,0.7485429644584656
Weather,6,False,full_1_720,noisy_hard,all_shared,0.7381331920623779
Weather,6,False,full_1_720,noisy_hard,encoder,0.8140066862106323
Weather,6,False,full_1_720,noisy_hard,readout_head,0.7272277474403381
Weather,6,False,full_1_720,noisy_hard,target_path,0.8627684116363525
Weather,6,False,full_1_720,predictable_easy,all_shared,0.8985555768013
Weather,6,False,full_1_720,predictable_easy,encoder,0.9386294484138489
Weather,6,False,full_1_720,predictable_easy,readout_head,0.8918830752372742
Weather,6,False,full_1_720,predictable_easy,target_path,0.9514636397361755
Weather,6,False,late_337_720,learnable_hard,all_shared,-0.3576638698577881
Weather,6,False,late_337_720,learnable_hard,encoder,-0.6257893443107605
Weather,6,False,late_337_720,learnable_hard,readout_head,-0.33983147144317627
Weather,6,False,late_337_720,learnable_hard,target_path,-0.2777411937713623
Weather,6,False,late_337_720,middle_193_336,all_shared,0.462063729763031
Weather,6,False,late_337_720,middle_193_336,encoder,0.5650186538696289
Weather,6,False,late_337_720,middle_193_336,readout_head,0.45015066862106323
Weather,6,False,late_337_720,middle_193_336,target_path,0.5465836524963379
Weather,6,False,late_337_720,middle_97_192,all_shared,0.2279656082391739
Weather,6,False,late_337_720,middle_97_192,encoder,0.3572971522808075
Weather,6,False,late_337_720,middle_97_192,readout_head,0.2069723904132843
Weather,6,False,late_337_720,middle_97_192,target_path,0.5776113867759705
Weather,6,False,late_337_720,noisy_hard,all_shared,0.42408353090286255
Weather,6,False,late_337_720,noisy_hard,encoder,0.5160905122756958
Weather,6,False,late_337_720,noisy_hard,readout_head,0.40184178948402405
Weather,6,False,late_337_720,noisy_hard,target_path,0.7797905802726746
Weather,6,False,late_337_720,predictable_easy,all_shared,0.8851430416107178
Weather,6,False,late_337_720,predictable_easy,encoder,0.9438830614089966
Weather,6,False,late_337_720,predictable_easy,readout_head,0.8765069246292114
Weather,6,False,late_337_720,predictable_easy,target_path,0.9341287612915039
Weather,6,False,learnable_hard,middle_193_336,all_shared,-0.3265921473503113
Weather,6,False,learnable_hard,middle_193_336,encoder,-0.349704384803772
Weather,6,False,learnable_hard,middle_193_336,readout_head,-0.33278635144233704
Weather,6,False,learnable_hard,middle_193_336,target_path,-0.08441486954689026
Weather,6,False,learnable_hard,middle_97_192,all_shared,-0.5436944961547852
Weather,6,False,learnable_hard,middle_97_192,encoder,-0.36917775869369507
Weather,6,False,learnable_hard,middle_97_192,readout_head,-0.5637935400009155
Weather,6,False,learnable_hard,middle_97_192,target_path,-0.08683302998542786
Weather,6,False,learnable_hard,noisy_hard,all_shared,-0.004570523276925087
Weather,6,False,learnable_hard,noisy_hard,encoder,-0.09062721580266953
Weather,6,False,learnable_hard,noisy_hard,readout_head,-0.001682640751823783
Weather,6,False,learnable_hard,noisy_hard,target_path,0.10693982243537903
Weather,6,False,learnable_hard,predictable_easy,all_shared,-0.5644635558128357
Weather,6,False,learnable_hard,predictable_easy,encoder,-0.6769925355911255
Weather,6,False,learnable_hard,predictable_easy,readout_head,-0.5660771131515503
Weather,6,False,learnable_hard,predictable_easy,target_path,-0.2922542095184326
Weather,6,False,middle_193_336,middle_97_192,all_shared,0.5743287205696106
Weather,6,False,middle_193_336,middle_97_192,encoder,0.6758518815040588
Weather,6,False,middle_193_336,middle_97_192,readout_head,0.5681166052818298
Weather,6,False,middle_193_336,middle_97_192,target_path,0.5870791077613831
Weather,6,False,middle_193_336,noisy_hard,all_shared,0.5646255016326904
Weather,6,False,middle_193_336,noisy_hard,encoder,0.6721600294113159
Weather,6,False,middle_193_336,noisy_hard,readout_head,0.5623491406440735
Weather,6,False,middle_193_336,noisy_hard,target_path,0.4291730225086212
Weather,6,False,middle_193_336,predictable_easy,all_shared,0.6671487092971802
Weather,6,False,middle_193_336,predictable_easy,encoder,0.7267956733703613
Weather,6,False,middle_193_336,predictable_easy,readout_head,0.659503698348999
Weather,6,False,middle_193_336,predictable_easy,target_path,0.7480060458183289
Weather,6,False,middle_97_192,noisy_hard,all_shared,0.44302380084991455
Weather,6,False,middle_97_192,noisy_hard,encoder,0.6869319081306458
Weather,6,False,middle_97_192,noisy_hard,readout_head,0.4228072166442871
Weather,6,False,middle_97_192,noisy_hard,target_path,0.5757710933685303
Weather,6,False,middle_97_192,predictable_easy,all_shared,0.6038256287574768
Weather,6,False,middle_97_192,predictable_easy,encoder,0.6113885045051575
Weather,6,False,middle_97_192,predictable_easy,readout_head,0.6010932326316833
Weather,6,False,middle_97_192,predictable_easy,target_path,0.7481374144554138
Weather,6,False,noisy_hard,predictable_easy,all_shared,0.3959607481956482
Weather,6,False,noisy_hard,predictable_easy,encoder,0.5770100951194763
Weather,6,False,noisy_hard,predictable_easy,readout_head,0.3689481019973755
Weather,6,False,noisy_hard,predictable_easy,target_path,0.6801933646202087
Weather,7,False,early_1_96,full_1_720,all_shared,0.10849501192569733
Weather,7,False,early_1_96,full_1_720,encoder,0.11215779930353165
Weather,7,False,early_1_96,full_1_720,readout_head,0.105784572660923
Weather,7,False,early_1_96,full_1_720,target_path,0.21190255880355835
Weather,7,False,early_1_96,late_337_720,all_shared,-0.17017529904842377
Weather,7,False,early_1_96,late_337_720,encoder,-0.19101624190807343
Weather,7,False,early_1_96,late_337_720,readout_head,-0.17152392864227295
Weather,7,False,early_1_96,late_337_720,target_path,-0.0604194775223732
Weather,7,False,early_1_96,learnable_hard,all_shared,0.325358122587204
Weather,7,False,early_1_96,learnable_hard,encoder,-0.033200450241565704
Weather,7,False,early_1_96,learnable_hard,readout_head,0.3497113287448883
Weather,7,False,early_1_96,learnable_hard,target_path,0.20537370443344116
Weather,7,False,early_1_96,middle_193_336,all_shared,-0.19370244443416595
Weather,7,False,early_1_96,middle_193_336,encoder,-0.2910984456539154
Weather,7,False,early_1_96,middle_193_336,readout_head,-0.19233010709285736
Weather,7,False,early_1_96,middle_193_336,target_path,0.0442323237657547
Weather,7,False,early_1_96,middle_97_192,all_shared,-0.11084854602813721
Weather,7,False,early_1_96,middle_97_192,encoder,0.17775894701480865
Weather,7,False,early_1_96,middle_97_192,readout_head,-0.1315881311893463
Weather,7,False,early_1_96,middle_97_192,target_path,0.007022104691714048
Weather,7,False,early_1_96,noisy_hard,all_shared,0.2866179347038269
Weather,7,False,early_1_96,noisy_hard,encoder,-0.06156735122203827
Weather,7,False,early_1_96,noisy_hard,readout_head,0.312547504901886
Weather,7,False,early_1_96,noisy_hard,target_path,0.11794315278530121
Weather,7,False,early_1_96,predictable_easy,all_shared,-0.19039830565452576
Weather,7,False,early_1_96,predictable_easy,encoder,0.16809029877185822
Weather,7,False,early_1_96,predictable_easy,readout_head,-0.21667489409446716
Weather,7,False,early_1_96,predictable_easy,target_path,0.09220462292432785
Weather,7,False,full_1_720,late_337_720,all_shared,0.8881271481513977
Weather,7,False,full_1_720,late_337_720,encoder,0.9101661443710327
Weather,7,False,full_1_720,late_337_720,readout_head,0.8867415189743042
Weather,7,False,full_1_720,late_337_720,target_path,0.8732714653015137
Weather,7,False,full_1_720,learnable_hard,all_shared,0.32600724697113037
Weather,7,False,full_1_720,learnable_hard,encoder,0.5059003233909607
Weather,7,False,full_1_720,learnable_hard,readout_head,0.3143785893917084
Weather,7,False,full_1_720,learnable_hard,target_path,0.3298893868923187
Weather,7,False,full_1_720,middle_193_336,all_shared,0.7568174004554749
Weather,7,False,full_1_720,middle_193_336,encoder,0.7796996831893921
Weather,7,False,full_1_720,middle_193_336,readout_head,0.7583773136138916
Weather,7,False,full_1_720,middle_193_336,target_path,0.666118323802948
Weather,7,False,full_1_720,middle_97_192,all_shared,0.3647828698158264
Weather,7,False,full_1_720,middle_97_192,encoder,0.22124522924423218
Weather,7,False,full_1_720,middle_97_192,readout_head,0.3730832040309906
Weather,7,False,full_1_720,middle_97_192,target_path,0.4120270311832428
Weather,7,False,full_1_720,noisy_hard,all_shared,0.3390122354030609
Weather,7,False,full_1_720,noisy_hard,encoder,0.5256869792938232
