system,dataset,repeat,horizon,mse,mae,global_elementwise_mse,global_elementwise_mae,native_batch_mean_mse,native_batch_mean_mae,metric_semantics,origin_count,channel_count,checkpoint_sha256,prediction_prefix_sha256,target_prefix_sha256,prefix_identity,test_role,loader_horizon,loader_drop_last,input_only_inference,test_tuned,matrix_complete,source_metric_file,global_elementwise_float64_mse,global_elementwise_float64_mae
SimpleTM,Solar,1,192,0.18424049350836927,0.2425749954829483,0.18424049350836927,0.2425749954829483,0.18424049350836924,0.24257499548294836,global_elementwise,10240,137,f28d018ee62caea3d5a0264a0b8b777f25b620813411820ebb0f8f8f62aa6c7d,93d59e8efafa43049b386e87cd29480e1f705fa2e3d5cef3e0c2c194183d24bb,0a9f2b0844cf06b50210e1eb5641182a6afa6ec7ce112e19cb503c6694c9608a,False,formal_horizon_specific_loader_H720_checkpoint_prefix,192,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/SimpleTM__Solar__r1__H192/prefix_metrics.csv,,
SimpleTM,Solar,1,336,0.18772292019841524,0.24624557732837635,0.18772292019841524,0.24624557732837635,0.18772292019841527,0.24624557732837632,global_elementwise,9984,137,f28d018ee62caea3d5a0264a0b8b777f25b620813411820ebb0f8f8f62aa6c7d,352666a2c8b2235c481d4b48bd64fda8b1aa7fef3ba433bfa59551a4a1265cf3,5dc80fa468f06d90e75161b415ad40020e3423b515be585f69dda6bbeb046838,False,formal_horizon_specific_loader_H720_checkpoint_prefix,336,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/SimpleTM__Solar__r1__H336/prefix_metrics.csv,,
SimpleTM,Solar,1,720,0.20039570786669453,0.25367476342634593,0.20039570786669453,0.25367476342634593,0.2003957078666945,0.253674763426346,global_elementwise,9728,137,f28d018ee62caea3d5a0264a0b8b777f25b620813411820ebb0f8f8f62aa6c7d,66ec7b3137036b71e398b7da53c65f0442d3f76b91f69eef8376e0a5c59fc944,93b24b9a8da7a8896d6fd2d23052734b5c2a1ef2ad9ca4e5030fd759e74b9422,False,formal_horizon_specific_loader_H720_checkpoint_prefix,720,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/SimpleTM__Solar__r1__H720/prefix_metrics.csv,,
SimpleTM,Solar,1,96,0.168618363343616,0.23121185283675574,0.168618363343616,0.23121185283675574,0.16861836334361596,0.2312118528367558,global_elementwise,10240,137,f28d018ee62caea3d5a0264a0b8b777f25b620813411820ebb0f8f8f62aa6c7d,597da222a21f0a599df78523c0babdc94830b1b26d31d0da90ab374162edabc1,e9003a340eaa551bdef327281527bff338d79d31bdbfdbf883a89cc57bc7358e,False,formal_horizon_specific_loader_H720_checkpoint_prefix,96,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/SimpleTM__Solar__r1__H96/prefix_metrics.csv,,
SimpleTM,Solar,2,192,0.18178943017548044,0.24382226750822553,0.18178943017548044,0.24382226750822553,0.18178943017548047,0.24382226750822547,global_elementwise,10240,137,96c6142842575ca2a445519c55aea131c5863b4709ef95694211d507dd09d656,668fd78cbd1617f3b7da49396b3b22a796b5924dd13692945b3b3a84e758811c,0a9f2b0844cf06b50210e1eb5641182a6afa6ec7ce112e19cb503c6694c9608a,False,formal_horizon_specific_loader_H720_checkpoint_prefix,192,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/SimpleTM__Solar__r2__H192/prefix_metrics.csv,,
SimpleTM,Solar,2,336,0.18628409019317152,0.247874742315362,0.18628409019317152,0.247874742315362,0.18628409019317152,0.24787474231536202,global_elementwise,9984,137,96c6142842575ca2a445519c55aea131c5863b4709ef95694211d507dd09d656,e70abed658c0931a1565a17f12c130020b5d315f164940629a93a815166b1350,5dc80fa468f06d90e75161b415ad40020e3423b515be585f69dda6bbeb046838,False,formal_horizon_specific_loader_H720_checkpoint_prefix,336,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/SimpleTM__Solar__r2__H336/prefix_metrics.csv,,
SimpleTM,Solar,2,720,0.19885736473479615,0.2546876014730812,0.19885736473479615,0.2546876014730812,0.19885736473479615,0.2546876014730812,global_elementwise,9728,137,96c6142842575ca2a445519c55aea131c5863b4709ef95694211d507dd09d656,730f2e143ecf538f842cd981266fd231de1372205a24b62764ee8d04ea282a78,93b24b9a8da7a8896d6fd2d23052734b5c2a1ef2ad9ca4e5030fd759e74b9422,False,formal_horizon_specific_loader_H720_checkpoint_prefix,720,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/SimpleTM__Solar__r2__H720/prefix_metrics.csv,,
SimpleTM,Solar,2,96,0.16602358422918212,0.23228883564689656,0.16602358422918212,0.23228883564689656,0.16602358422918212,0.23228883564689645,global_elementwise,10240,137,96c6142842575ca2a445519c55aea131c5863b4709ef95694211d507dd09d656,e1dbc73e7c009f838b2cf719955b2b2bcbdd4dd2fc07b0a23d99fa83d7a57a47,e9003a340eaa551bdef327281527bff338d79d31bdbfdbf883a89cc57bc7358e,False,formal_horizon_specific_loader_H720_checkpoint_prefix,96,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/SimpleTM__Solar__r2__H96/prefix_metrics.csv,,
SimpleTM,Weather,0,192,0.22019518642801356,0.25871859169045053,0.22019518642801356,0.25871859169045053,0.22019518642801356,0.2587185916904506,global_elementwise,10240,21,23ac68dba87eee87b5acfff90abf5b8a7855ff4b03071133f9349c2520df4937,72908459a0d570be5a6ccbed65769d8eabf28c56459b09a5b63375b8593d9070,fe84b32dd73a783f63a9ac72d6be0a6ff02a931ad00a955adb6aa06841642646,False,formal_horizon_specific_loader_H720_checkpoint_prefix,192,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/SimpleTM__Weather__r0__H192/prefix_metrics.csv,,
SimpleTM,Weather,0,336,0.2716430833799477,0.2955961758609623,0.2716430833799477,0.2955961758609623,0.2716430833799477,0.2955961758609624,global_elementwise,9984,21,23ac68dba87eee87b5acfff90abf5b8a7855ff4b03071133f9349c2520df4937,a111745be54b6a167d93d8fc3764683ad709ce045988dd105174f20547ca1bdd,829492b3e56b79b3801fc6bac91ed1231cedb6f19501348d0da182c3430bd565,False,formal_horizon_specific_loader_H720_checkpoint_prefix,336,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/SimpleTM__Weather__r0__H336/prefix_metrics.csv,,
SimpleTM,Weather,0,720,0.34454008582724316,0.3431928039762555,0.34454008582724316,0.3431928039762555,0.3445400858272431,0.3431928039762557,global_elementwise,9728,21,23ac68dba87eee87b5acfff90abf5b8a7855ff4b03071133f9349c2520df4937,6e17c5294b3991fa7a618c31b5407218dd46acc88db4f54c1c61e978dd2e38cd,4d15badd46a87f9b984fef54d044537eda60670f10a9aa5dfa6d8e78419cf1ef,False,formal_horizon_specific_loader_H720_checkpoint_prefix,720,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/SimpleTM__Weather__r0__H720/prefix_metrics.csv,,
SimpleTM,Weather,0,96,0.1761994481252872,0.22172994724720094,0.1761994481252872,0.22172994724720094,0.17619944812528718,0.2217299472472009,global_elementwise,10240,21,23ac68dba87eee87b5acfff90abf5b8a7855ff4b03071133f9349c2520df4937,d015a5ec8364957dd6bc33aa011cf65aeee17945f32233b9158a7a05394212db,a82d83444cb7cfd30151409449baaf6ba5b556174636ba2f79291afef562bbdc,False,formal_horizon_specific_loader_H720_checkpoint_prefix,96,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/SimpleTM__Weather__r0__H96/prefix_metrics.csv,,
SimpleTM,Weather,1,192,0.22372572035931487,0.26177838345440885,0.22372572035931487,0.26177838345440885,0.22372572035931496,0.26177838345440885,global_elementwise,10240,21,6d2660d913173af246366de3e3530e16da411bb9699346712427f2d5b0111499,42a0a9abe9d46dc5d1ddac7ac4c2c012b03b6211a21480eb4ab0738fba28ede7,fe84b32dd73a783f63a9ac72d6be0a6ff02a931ad00a955adb6aa06841642646,False,formal_horizon_specific_loader_H720_checkpoint_prefix,192,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/SimpleTM__Weather__r1__H192/prefix_metrics.csv,,
SimpleTM,Weather,1,336,0.27508509102777184,0.29795731630577443,0.27508509102777184,0.29795731630577443,0.2750850910277718,0.29795731630577443,global_elementwise,9984,21,6d2660d913173af246366de3e3530e16da411bb9699346712427f2d5b0111499,b191793d39112d97a12d6914fafb1a0bf72401c1e850f064acdb1ac418309035,829492b3e56b79b3801fc6bac91ed1231cedb6f19501348d0da182c3430bd565,False,formal_horizon_specific_loader_H720_checkpoint_prefix,336,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/SimpleTM__Weather__r1__H336/prefix_metrics.csv,,
SimpleTM,Weather,1,720,0.34728164362686875,0.3445511388672449,0.34728164362686875,0.3445511388672449,0.34728164362686875,0.34455113886724503,global_elementwise,9728,21,6d2660d913173af246366de3e3530e16da411bb9699346712427f2d5b0111499,538b2a26e024b8573d6f3e97845446c699733942533fc8e56ad3f4d384cd024f,4d15badd46a87f9b984fef54d044537eda60670f10a9aa5dfa6d8e78419cf1ef,False,formal_horizon_specific_loader_H720_checkpoint_prefix,720,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/SimpleTM__Weather__r1__H720/prefix_metrics.csv,,
SimpleTM,Weather,1,96,0.17978292182394712,0.22528503362064944,0.17978292182394712,0.22528503362064944,0.17978292182394712,0.22528503362064942,global_elementwise,10240,21,6d2660d913173af246366de3e3530e16da411bb9699346712427f2d5b0111499,3ea2e4cc2548a61bbf5d90667d908608b565f326c84e45edeba9ed00441b6595,a82d83444cb7cfd30151409449baaf6ba5b556174636ba2f79291afef562bbdc,False,formal_horizon_specific_loader_H720_checkpoint_prefix,96,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/SimpleTM__Weather__r1__H96/prefix_metrics.csv,,
SimpleTM,Weather,2,192,0.21896790360263282,0.25774808976217156,0.21896790360263282,0.25774808976217156,0.21896790360263277,0.25774808976217156,global_elementwise,10240,21,280af0bf1153211b29b687c6b585de0fecfc6dc659b8aa3db495eec922c69643,443b37ade19de356fbaaeb6cf0b2d11fc47d41a8e4a7019e0d4fcad323d932d4,fe84b32dd73a783f63a9ac72d6be0a6ff02a931ad00a955adb6aa06841642646,False,formal_horizon_specific_loader_H720_checkpoint_prefix,192,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/SimpleTM__Weather__r2__H192/prefix_metrics.csv,,
SimpleTM,Weather,2,336,0.2714348209826316,0.29528292563760006,0.2714348209826316,0.29528292563760006,0.2714348209826316,0.29528292563760006,global_elementwise,9984,21,280af0bf1153211b29b687c6b585de0fecfc6dc659b8aa3db495eec922c69643,7227eb499982f19d52015f8518d22c002e30e913456af1e0cc3325cbbdf3e0bd,829492b3e56b79b3801fc6bac91ed1231cedb6f19501348d0da182c3430bd565,False,formal_horizon_specific_loader_H720_checkpoint_prefix,336,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/SimpleTM__Weather__r2__H336/prefix_metrics.csv,,
SimpleTM,Weather,2,720,0.3454513822215927,0.3433725972484325,0.3454513822215927,0.3433725972484325,0.3454513822215927,0.3433725972484326,global_elementwise,9728,21,280af0bf1153211b29b687c6b585de0fecfc6dc659b8aa3db495eec922c69643,fa7593662340c1213258624c2c03812cf8d7e71fff9c54455f73cf46261d0b96,4d15badd46a87f9b984fef54d044537eda60670f10a9aa5dfa6d8e78419cf1ef,False,formal_horizon_specific_loader_H720_checkpoint_prefix,720,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/SimpleTM__Weather__r2__H720/prefix_metrics.csv,,
SimpleTM,Weather,2,96,0.17458004798525684,0.2202871174917467,0.17458004798525684,0.2202871174917467,0.1745800479852569,0.22028711749174668,global_elementwise,10240,21,280af0bf1153211b29b687c6b585de0fecfc6dc659b8aa3db495eec922c69643,fcd36681bffc56face14a2b512b437d25a9094a4b7fb37d0f6ed45f8270a7a78,a82d83444cb7cfd30151409449baaf6ba5b556174636ba2f79291afef562bbdc,False,formal_horizon_specific_loader_H720_checkpoint_prefix,96,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/SimpleTM__Weather__r2__H96/prefix_metrics.csv,,
TimeAlign,ECL,0,192,0.14329121921521923,0.23360685406563184,,,,,official_numpy_step_mean_float32_cumsum_float64,5069,321,6d35248ed4b73d1004e0110e4377d5b9f3a3e24ba7ceea4df4a878711f0d3778,1d588fe3975751dc89bcb26711fc2969f5ebe5e31241f740da6867efbfc13c29,328bd9fc46a3b1c20b5e095ead4fbbf25b0ac75580ba9f1cb8aa797f26dcc799,False,formal_horizon_specific_loader_H720_checkpoint_prefix,192,False,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/TimeAlign__ECL__r0__H192/prefix_metrics.csv,0.1432912238016128,0.2336068432007671
TimeAlign,ECL,0,336,0.15815850576784993,0.24919938180773032,,,,,official_numpy_step_mean_float32_cumsum_float64,4925,321,6d35248ed4b73d1004e0110e4377d5b9f3a3e24ba7ceea4df4a878711f0d3778,dc75b62a4e5099b0224f5f244c0e79c893791c890a85f7747e42ec3fe2f34c47,fa71bab94523ce40a86c9998154de74ee39f256f9f7a0a0ef37a761217df4c8a,False,formal_horizon_specific_loader_H720_checkpoint_prefix,336,False,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/TimeAlign__ECL__r0__H336/prefix_metrics.csv,0.1581584954100127,0.2491993641475528
TimeAlign,ECL,0,720,0.19012547761408818,0.27789375096973445,,,,,official_numpy_step_mean_float32_cumsum_float64,4541,321,6d35248ed4b73d1004e0110e4377d5b9f3a3e24ba7ceea4df4a878711f0d3778,9be9124395bcbc8748537f9ea6ac2d1ef63a3d18e78c3f1860c4fe794344402e,7820e9acfd5b698218b02504f4db9a879bc96413bbbfac167283c364055dbec5,False,formal_horizon_specific_loader_H720_checkpoint_prefix,720,False,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/TimeAlign__ECL__r0__H720/prefix_metrics.csv,0.1901254733898172,0.2778937604756498
TimeAlign,ECL,0,96,0.12705392534068474,0.21873712027445436,,,,,official_numpy_step_mean_float32_cumsum_float64,5165,321,6d35248ed4b73d1004e0110e4377d5b9f3a3e24ba7ceea4df4a878711f0d3778,99dc0c3078d8ae94be6891fd529fca75b368277d99c40db523f135bcd736170e,cece2e0a49941835c217dd26c6a0b8d5382ce54e8dffbe7330631bbfef2b26b0,False,formal_horizon_specific_loader_H720_checkpoint_prefix,96,False,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/TimeAlign__ECL__r0__H96/prefix_metrics.csv,0.12705394507500667,0.21873710429449703
TimeAlign,ETTh1,0,192,0.41100512188859284,0.42467828032871086,,,,,official_numpy_step_mean_float32_cumsum_float64,2689,7,921ac2865fa61b34a2a69dc79d8c09ec9e6a48b80276ac7125f622dcb2058fd7,8a329180d64777766107282b756ea928da4b9eac57ac71f623eaa9b0dd463d6c,970800889c829e7d46541c683c2f0e8b6fdba08f1b143d3f7277c340c6851f1d,False,formal_horizon_specific_loader_H720_checkpoint_prefix,192,False,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/TimeAlign__ETTh1__r0__H192/prefix_metrics.csv,0.4110051492930302,0.42467824852808717
TimeAlign,ETTh1,0,336,0.430756505046572,0.4346470974740528,,,,,official_numpy_step_mean_float32_cumsum_float64,2545,7,921ac2865fa61b34a2a69dc79d8c09ec9e6a48b80276ac7125f622dcb2058fd7,dd38a02419e4207d9113bbd0ebe97f6c7867e3088f32d04ffdb410cefc13e542,6aadec30f9d0653693bfd88edafafb9ab8d712f13cb9367ea1c13b8e85f9058e,False,formal_horizon_specific_loader_H720_checkpoint_prefix,336,False,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/TimeAlign__ETTh1__r0__H336/prefix_metrics.csv,0.43075649471491895,0.43464709636800714
TimeAlign,ETTh1,0,720,0.4589570479260551,0.4613145207779275,,,,,official_numpy_step_mean_float32_cumsum_float64,2161,7,921ac2865fa61b34a2a69dc79d8c09ec9e6a48b80276ac7125f622dcb2058fd7,bf28e1f0cc0942bab120388e0176fa989dd9320b622799811df74dd1fc431cde,011f2f68df1d439f9f6ad3376fb2d39695c099b42ce31da16d01babc70073d62,False,formal_horizon_specific_loader_H720_checkpoint_prefix,720,False,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/TimeAlign__ETTh1__r0__H720/prefix_metrics.csv,0.4589570351474607,0.46131452034960285
TimeAlign,ETTh1,0,96,0.37477417041858035,0.40380973772456247,,,,,official_numpy_step_mean_float32_cumsum_float64,2785,7,921ac2865fa61b34a2a69dc79d8c09ec9e6a48b80276ac7125f622dcb2058fd7,d62a618bd66ee7b19345daf56a1d728f63c6398764efb8c8be95f1ff6a50b20d,85406b935124bf2745dc1b683d236d0d7b29747ad0e333196e9aad7030ca16b7,False,formal_horizon_specific_loader_H720_checkpoint_prefix,96,False,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/TimeAlign__ETTh1__r0__H96/prefix_metrics.csv,0.37477420100844033,0.40380972692565786
TimeAlign,ETTh2,0,192,0.36354191112332046,0.3912404705770314,,,,,official_numpy_step_mean_float32_cumsum_float64,2689,7,84770002fb819ac65ba3769ef168ced5d8cf2d69f7e4b9a3a939280ab5a8d468,0095d2f1b1aa89afcce28d7af1c1efa3c03cfcfd56546e1befcf12463eeb3c13,a6c24e6881a0ffab7697f3c4189202306f29e735acf1cb9da8020524f34cd62a,False,formal_horizon_specific_loader_H720_checkpoint_prefix,192,False,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/TimeAlign__ETTh2__r0__H192/prefix_metrics.csv,0.3635419162501046,0.39124046993798606
TimeAlign,ETTh2,0,336,0.40312033947113723,0.4160206120106436,,,,,official_numpy_step_mean_float32_cumsum_float64,2545,7,84770002fb819ac65ba3769ef168ced5d8cf2d69f7e4b9a3a939280ab5a8d468,bbc13d20ae3cbfce06f52e6294c656818b2f2b96a7fea06f7e6f575ed19b73a5,c495b360c244e930c91beacee1185285d77edf65fc72ab5034c3b73650f2ea35,False,formal_horizon_specific_loader_H720_checkpoint_prefix,336,False,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/TimeAlign__ETTh2__r0__H336/prefix_metrics.csv,0.40312034397174235,0.41602063264599454
TimeAlign,ETTh2,0,720,0.4059744637666477,0.43642706974513,,,,,official_numpy_step_mean_float32_cumsum_float64,2161,7,84770002fb819ac65ba3769ef168ced5d8cf2d69f7e4b9a3a939280ab5a8d468,1924b9668bd224a9e60b74aa82bbdcbe6954ac6ae68ce086371dbc6f1e79c2af,54e79c2d71f454b925b06f24fc07424541665f1167519ad75267a2d907554822,False,formal_horizon_specific_loader_H720_checkpoint_prefix,720,False,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/TimeAlign__ETTh2__r0__H720/prefix_metrics.csv,0.40597445770895824,0.43642709509069244
TimeAlign,ETTh2,0,96,0.2935767783007274,0.3470353002970417,,,,,official_numpy_step_mean_float32_cumsum_float64,2785,7,84770002fb819ac65ba3769ef168ced5d8cf2d69f7e4b9a3a939280ab5a8d468,d3ad216f64fb32f141c7fe3c2910a47b6dd5a8a3d065529fd2d0848965c5823e,f96ac8c63af7b3298a8a30bab921707e95145eca30fba9a72fff7a2aa0aa1eef,False,formal_horizon_specific_loader_H720_checkpoint_prefix,96,False,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/TimeAlign__ETTh2__r0__H96/prefix_metrics.csv,0.29357677243906805,0.34703531747928507
TimeAlign,ETTm1,0,192,0.32385986133400974,0.35685635164069635,,,,,official_numpy_step_mean_float32_cumsum_float64,11329,7,f2bb0a8081f0cca11c14f44211987f4dcdbf86f91b1c15b7b350d2defa01dbf7,67f48cbddd6f9306067556e8bf9e7e5c094adca6852cc10b6224a4b8e3836a63,fde46e5b466612e9fd1787fc529f31641d6a358bd07cbaab9f267e2fde9850cf,False,formal_horizon_specific_loader_H720_checkpoint_prefix,192,False,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/TimeAlign__ETTm1__r0__H192/prefix_metrics.csv,0.32385990916360796,0.35685640301130306
TimeAlign,ETTm1,0,336,0.35297225980043767,0.3753742410224818,,,,,official_numpy_step_mean_float32_cumsum_float64,11185,7,f2bb0a8081f0cca11c14f44211987f4dcdbf86f91b1c15b7b350d2defa01dbf7,1114cbb553de5f3974525bc98995e761f68bd7b986dab637c12ed592c678d542,703f9efab78a24f16b87e528924abe07f2c7c1b6ba1c875437e2e1bb09f3efb4,False,formal_horizon_specific_loader_H720_checkpoint_prefix,336,False,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/TimeAlign__ETTm1__r0__H336/prefix_metrics.csv,0.3529722686804173,0.3753742702655672
TimeAlign,ETTm1,0,720,0.40624309921533697,0.40543912779539826,,,,,official_numpy_step_mean_float32_cumsum_float64,10801,7,f2bb0a8081f0cca11c14f44211987f4dcdbf86f91b1c15b7b350d2defa01dbf7,667aea654aff1aca2e3d7023b1fe41b1fda206a3208a297642cc4532b1e5832f,2c8b00914335e50e8b8e33e30a5d610e52c58564b7deaa0ec7c1eca1e8868b96,False,formal_horizon_specific_loader_H720_checkpoint_prefix,720,False,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/TimeAlign__ETTm1__r0__H720/prefix_metrics.csv,0.4062431097581435,0.405439138169616
TimeAlign,ETTm1,0,96,0.2894902724462251,0.33669663965702057,,,,,official_numpy_step_mean_float32_cumsum_float64,11425,7,f2bb0a8081f0cca11c14f44211987f4dcdbf86f91b1c15b7b350d2defa01dbf7,bfe8b363ece435378319f2d8bd32a84613453888829ee6945ec12a9af78aa336,0f34948780407a9d9c4b5e02d2758f8019195b9f48122ee8a6623ea6b8b87698,False,formal_horizon_specific_loader_H720_checkpoint_prefix,96,False,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/TimeAlign__ETTm1__r0__H96/prefix_metrics.csv,0.28949033014623987,0.3366966956613237
TimeAlign,ETTm2,0,192,0.21500683872727677,0.285119193024002,,,,,official_numpy_step_mean_float32_cumsum_float64,11329,7,9739c9511b727adbcb5b0689c704d1ee4c8f60249f56f7dc1cfe60d28c960dc9,a19101466b9cff6d5070fa6a0b8ab3c818248a408a6de294007f3d2eddd63126,b1e848581badd337315a220534f0bcd570dd219e08bc89598dcb1fa8823b835f,False,formal_horizon_specific_loader_H720_checkpoint_prefix,192,False,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/TimeAlign__ETTm2__r0__H192/prefix_metrics.csv,0.21500688195762177,0.2851191548766334
TimeAlign,ETTm2,0,336,0.2651168230277974,0.31841685427796274,,,,,official_numpy_step_mean_float32_cumsum_float64,11185,7,9739c9511b727adbcb5b0689c704d1ee4c8f60249f56f7dc1cfe60d28c960dc9,15bc4fafffac1bf42b977fbc0daa1f66a6c81ca401337fe103c387a36b70d444,ce9c9b983c60722f44374ce8d73b07e3d2ff856b9adcfe45ae5a6c8402f92b48,False,formal_horizon_specific_loader_H720_checkpoint_prefix,336,False,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/TimeAlign__ETTm2__r0__H336/prefix_metrics.csv,0.2651168308740719,0.31841684945031706
TimeAlign,ETTm2,0,720,0.3429375028444661,0.37138505656686094,,,,,official_numpy_step_mean_float32_cumsum_float64,10801,7,9739c9511b727adbcb5b0689c704d1ee4c8f60249f56f7dc1cfe60d28c960dc9,ac6c211423e0f14bdb790df28cf7d044dad1eda9504f42d9d3b6e6d4b9f0d6c1,0a83b0ed00734af6a442fb364d4ef6f5fa179f0363661fb5e1a5b5098244aeaf,False,formal_horizon_specific_loader_H720_checkpoint_prefix,720,False,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/TimeAlign__ETTm2__r0__H720/prefix_metrics.csv,0.3429375012622404,0.3713850704641027
TimeAlign,ETTm2,0,96,0.1644388890514771,0.25123884389176965,,,,,official_numpy_step_mean_float32_cumsum_float64,11425,7,9739c9511b727adbcb5b0689c704d1ee4c8f60249f56f7dc1cfe60d28c960dc9,0fd544930ae335748b6df3f6ef6ee35ee0ad88cc9bdc0c510e29cda45e7f5032,661b99a20ed6afbdb99e45c4f0a666fca3822b97a18906fe534ae46976d55818,False,formal_horizon_specific_loader_H720_checkpoint_prefix,96,False,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/TimeAlign__ETTm2__r0__H96/prefix_metrics.csv,0.16443892519867903,0.2512388620610723
TimeAlign,Solar,0,192,0.18986076562820622,0.21682588713398823,,,,,official_numpy_step_mean_float32_cumsum_float64,10321,137,83813f4d303829ed2d90913b8ddb77b7a6242574f19426ded8c71c7a8a4e3f29,d44b0215365cb87977dce2f02e8355c2b2ce77b017e7241389a31e068e1c2e75,d5d0a02ee2d5a0f4c510d3962ac737acdd54c7d6f88112e1cfcba9c744d6e7ae,False,formal_horizon_specific_loader_H720_checkpoint_prefix,192,False,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/TimeAlign__Solar__r0__H192/prefix_metrics.csv,0.1898625358815127,0.2168258923472918
TimeAlign,Solar,0,336,0.1974118018933084,0.22123100947854774,,,,,official_numpy_step_mean_float32_cumsum_float64,10177,137,83813f4d303829ed2d90913b8ddb77b7a6242574f19426ded8c71c7a8a4e3f29,8aa18c54d1e13c48e60c4972bfaeb7ade36f7ad91f065319b4820eddf70969d6,5a3b0b152b09731115dfbdc3fdfb749456c8f221963be7374ec419ca6baedafb,False,formal_horizon_specific_loader_H720_checkpoint_prefix,336,False,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/TimeAlign__Solar__r0__H336/prefix_metrics.csv,0.1974139510154691,0.22123102768324585
TimeAlign,Solar,0,720,0.20081911921345938,0.22318663704726432,,,,,official_numpy_step_mean_float32_cumsum_float64,9793,137,83813f4d303829ed2d90913b8ddb77b7a6242574f19426ded8c71c7a8a4e3f29,1219c598ca4ec17c60c9591eb97c5371c03da80300d33622df1464def84bc66c,e78af3146affcfe440ad488848ea1d82259ca4fb28452433a7a4605b9eacb5b2,False,formal_horizon_specific_loader_H720_checkpoint_prefix,720,False,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/TimeAlign__Solar__r0__H720/prefix_metrics.csv,0.20082136691375135,0.22318664852548298
