dataset,trial_id,profile_id,seed,horizon,val_mse,val_mae,test_mse,test_mae,checkpoint_sha256,validation_complete,test_complete
Weather,Weather__h4l_patch1,h4l_patch1,2021,96,0.39347049516315263,0.2606232341689368,,,38466cd9b2eed34e0a776a9d51862d256722830d2b94c407612935d42633273f,True,False
Weather,Weather__h4l_patch1,h4l_patch1,2021,192,0.45336997935858864,0.30280359780105454,,,38466cd9b2eed34e0a776a9d51862d256722830d2b94c407612935d42633273f,True,False
Weather,Weather__h4l_patch1,h4l_patch1,2021,336,0.5144122219422743,0.3475396325811744,,,38466cd9b2eed34e0a776a9d51862d256722830d2b94c407612935d42633273f,True,False
Weather,Weather__h4l_patch1,h4l_patch1,2021,720,0.5943125640145607,0.39877626947644684,,,38466cd9b2eed34e0a776a9d51862d256722830d2b94c407612935d42633273f,True,False
Weather,Weather__h4l_patch4,h4l_patch4,2021,96,0.3975500628973047,0.2543722585154076,,,7c5235af8097881ea15046f2bd5d43a71e23b68bb32ac97893ce7fbbfbed8e6b,True,False
Weather,Weather__h4l_patch4,h4l_patch4,2021,192,0.44971035281196237,0.2931656535559644,,,7c5235af8097881ea15046f2bd5d43a71e23b68bb32ac97893ce7fbbfbed8e6b,True,False
Weather,Weather__h4l_patch4,h4l_patch4,2021,336,0.5071118068659589,0.3358341996070175,,,7c5235af8097881ea15046f2bd5d43a71e23b68bb32ac97893ce7fbbfbed8e6b,True,False
Weather,Weather__h4l_patch4,h4l_patch4,2021,720,0.5878039565765195,0.3880798849173718,,,7c5235af8097881ea15046f2bd5d43a71e23b68bb32ac97893ce7fbbfbed8e6b,True,False
Weather,Weather__h4l_patch8,h4l_patch8,2021,96,0.39575544791296124,0.24920989363454282,,,1a7ca5395f5f2a612bac616f5530880c8dd3b3a4358879bbc20d4f41e72ac2a6,True,False
Weather,Weather__h4l_patch8,h4l_patch8,2021,192,0.4484048177643369,0.2901401766963924,,,1a7ca5395f5f2a612bac616f5530880c8dd3b3a4358879bbc20d4f41e72ac2a6,True,False
Weather,Weather__h4l_patch8,h4l_patch8,2021,336,0.5086453150336941,0.33565665003178374,,,1a7ca5395f5f2a612bac616f5530880c8dd3b3a4358879bbc20d4f41e72ac2a6,True,False
Weather,Weather__h4l_patch8,h4l_patch8,2021,720,0.5903192640799615,0.3872132985645698,,,1a7ca5395f5f2a612bac616f5530880c8dd3b3a4358879bbc20d4f41e72ac2a6,True,False
Weather,Weather__h4l_patch48,h4l_patch48,2021,96,0.3954380303621292,0.25896482860359055,,,c4325d26f40e001f0eb1d40b94c8af5a10dcf68087f1e01b8dab4500b0628b7f,True,False
Weather,Weather__h4l_patch48,h4l_patch48,2021,192,0.4518610869223873,0.3002232499808694,,,c4325d26f40e001f0eb1d40b94c8af5a10dcf68087f1e01b8dab4500b0628b7f,True,False
Weather,Weather__h4l_patch48,h4l_patch48,2021,336,0.5127512326552754,0.34385164190704626,,,c4325d26f40e001f0eb1d40b94c8af5a10dcf68087f1e01b8dab4500b0628b7f,True,False
Weather,Weather__h4l_patch48,h4l_patch48,2021,720,0.5934532323645221,0.39398699515602653,,,c4325d26f40e001f0eb1d40b94c8af5a10dcf68087f1e01b8dab4500b0628b7f,True,False
Weather,Weather__h4l_patch72,h4l_patch72,2021,96,0.40118208931138116,0.25485875612745684,,,f7d02a68683af22dee836f355f29f9b23ad261eee285f24a853f2455336c5a88,True,False
Weather,Weather__h4l_patch72,h4l_patch72,2021,192,0.45254657805586856,0.29379448931043345,,,f7d02a68683af22dee836f355f29f9b23ad261eee285f24a853f2455336c5a88,True,False
Weather,Weather__h4l_patch72,h4l_patch72,2021,336,0.5108750101533674,0.33728072251237573,,,f7d02a68683af22dee836f355f29f9b23ad261eee285f24a853f2455336c5a88,True,False
Weather,Weather__h4l_patch72,h4l_patch72,2021,720,0.5920255610098442,0.3889532058189313,,,f7d02a68683af22dee836f355f29f9b23ad261eee285f24a853f2455336c5a88,True,False
